time,S1,I1,R1,V1,S2,I2,R2,V2,S3,I3,R3,V3,Med_Cost,Wage_Loss,Death_Cost,Vacc_Cost,GDP_Loss,Total_Rate,Cumulative_Med_Cost,Cumulative_Wage_Loss,Cumulative_Death_Cost,Cumulative_Vacc_Cost,Cumulative_GDP_Loss,Cumulative_Cost
92.0,3092809.731674027,11901.935336768247,20575.784854777747,3120786.5481344205,15480406.119760541,147950.07918005573,164862.84716935206,15737288.95389004,6796002.908001972,129138.34657233742,81386.59818262285,6965633.147243072,72323531.48427966,17792956.959469024,8544024.29828785,923455821.2978069,5681363.14014439,1027797697.1799878,1050387759.2974497,259814174.08931503,122745118.70481472,52562443696.21143,528366772.03342885,54523757520.33646
93.0,3075405.6511346777,12590.394536881964,22007.786918558566,3136070.1674098754,15383781.403349878,156850.54973585368,176721.5865265335,15813154.460387724,6748992.863196718,137149.94153734925,87387.60569102311,6998630.589574915,76745178.75747079,18872847.506682973,9074006.808105083,927895302.5732411,5681363.14014439,1038268698.7856443,1127132938.0549204,278687021.595998,131819125.5129198,53490338998.784676,534048135.17357326,55562026219.1221
94.0,3058142.2546358765,13307.738059853094,23520.735116179116,3151103.272188085,15287414.145271469,166144.07749731987,189278.1753311125,15887671.601900088,6701885.902929814,145531.43192272735,93753.13055391145,7030990.534593552,81366837.59753868,20001079.072010804,9628453.544083415,932254811.0144584,5681363.14014439,1048932544.3682357,1208499775.6524591,298688100.6680088,141447579.0570032,54422593809.79913,539729498.3137176,56610958763.49033
95.0,3041013.1826345073,14054.443801278207,25117.875522901624,3165888.4980413066,15191258.441571191,175837.9219718712,202562.14405283856,15960849.492404088,6654655.994163152,154290.58620710866,100499.34330812831,7062715.076321617,86192484.28340131,21178584.823988546,10207878.017525623,936534841.6675882,5681363.14014439,1059795151.9326481,1294692259.9358604,319866685.49199736,151655457.0745288,55359128651.46672,545410861.453862,57670753915.42298
96.0,3024012.157673439,14830.943394884398,26802.494995120836,3180428.4039365496,15095269.110537613,185938.69339441354,216603.45282610165,16032696.74324186,6607277.665725444,163434.60050470172,107642.69387510419,7093806.039894755,91225777.02611728,22406220.018529847,10812755.872965105,940735859.2497363,5681363.14014439,1070861975.3074929,1385918036.9619777,342272905.5105272,162468212.9474939,56299864510.71645,551092224.5940063,58741615890.73048
97.0,3007132.994160016,15637.617468350449,28577.914878995773,3194725.4734926317,14999401.813618325,196452.28052592746,231432.43236440403,16103221.473491332,6559726.101770064,172970.02824057752,115199.88098157069,7124264.989007793,96470018.58830531,23684753.04758107,11443520.237734511,944858298.8310652,5681363.14014439,1082137953.8448305,1482388055.550283,365957658.55810827,173911733.1852284,57244722809.547516,556773587.7341506,59823753844.57531
98.0,2990369.6088045817,16474.79073388755,30447.484129371394,3208782.1163321533,14903613.183747761,207383.77584578432,247079.71886425247,16172431.32154219,6511977.240433414,182902.70709034853,123187.81817560588,7154093.234300637,101928117.49382614,25014856.1557525,12100556.89069116,948902566.5969772,5681363.14014439,1093627460.2773914,1584316173.044109,390972514.71386075,186012290.07591957,58193625376.14449,562454950.874295,60917381304.8527
99.0,2973716.031688558,17342.72694145232,32414.571837442694,3222600.669532541,14807860.960576857,218737.39861287165,263576.1828946918,16240333.457915569,6464007.877201944,193237.68366162994,131623.5964316801,7183291.842704752,107602548.07765716,26397095.884274445,12784199.281664032,952869040.6926663,5681363.14014439,1105334247.0764062,1691918721.1217663,417369610.5981352,198796489.3575836,59146494416.83716,568136314.0144393,62022715551.92911
100.0,2957166.417788268,18241.6238271495,34482.55919976979,3236183.3991848067,14712104.12983389,230516.41809865925,280952.85267373774,16306934.599393703,6415795.770400068,203979.1382741331,140524.44355820626,7211861.647767599,113495310.60038525,27831923.53182113,13494723.557442974,956758072.1533369,5681363.14014439,1117261392.9831305,1805414031.7221515,445201534.1299563,212291212.91502658,60103252488.99049,573817677.1545837,63139976944.91224
101.0,2940715.0592782805,19171.607855362923,36654.83080167805,3249532.5020646728,14616303.07161945,242723.07352334136,299240.83028430375,16372241.024572896,6367319.75305573,215130.30627135414,149907.67958229606,7239803.261090626,119607889.57743241,29319665.19515512,14232343.358484022,960569985.9291601,5681363.14014439,1129411247.200376,1925021921.299584,474521199.32511145,226523556.2735106,61063822474.919655,579499040.294728,64269388192.11262
102.0,2924356.398076356,20132.72910225869,38934.765404997524,3262650.107416382,14520419.709583579,255358.49664434508,318471.2030415035,16436258.590730563,6318559.843973925,226693.40194808587,159790.66937229037,7267117.084705704,125941213.48562211,30860512.1377227,14997204.788584122,964305081.9948107,5681363.14014439,1141785375.546884,2050963134.785206,505381711.4628341,241520761.06209472,62028127556.91447,585180403.4348724,65411173567.6595
103.0,2908085.039167631,21124.955966718488,41325.726001723335,3275538.2788639213,14424417.668785067,268422.63165782753,338674.94726800954,16498992.752289085,6269497.364777507,238669.5396224772,170190.77091003145,7293803.32468999,132495613.0049853,32454510.814112656,15789381.195799788,967963636.5649453,5681363.14014439,1154384504.7199874,2183458747.790191,537836222.2769468,257310142.25789452,62996091193.479416,590861766.5750167,66565558072.379486
104.0,2891895.764109821,22148.170064867052,43831.049386434235,3288199.016438872,14328262.433558121,281914.15842406824,359882.82740195794,16560448.580615843,6220115.0554042915,251058.65797377704,181125.28090198347,7319862.005719953,139270780.98391575,34101553.30538089,16608868.169310343,971545903.3952221,5681363.14014439,1167208468.9939733,2322729528.774107,571937775.5823277,273919010.42720485,63967637096.87464,596543129.7151611,67732766541.37346
105.0,2875783.5450716224,23202.16112643063,46454.035058531736,3300634.2587434095,14231921.510258382,295830.4159928045,382125.2882964896,16620630.785452314,6170397.192111943,263859.4445672644,192611.37648098066,7345292.986839818,146265732.52362317,35801367.78526906,17455578.548689727,975052115.1898309,5681363.14014439,1180256157.1875572,2468995261.29773,607739143.3675967,291374588.9758946,64942689212.064476,602224492.8553054,68913022698.56102
106.0,2859743.559184134,24286.622016924535,49197.9335557281,3312845.885243208,14135364.591804726,310167.3284668712,405432.3418718244,16679543.737856567,6120329.705399553,277069.2626134769,204666.053668585,7370095.9783183895,153478766.25465626,37553509.27222545,18329337.580940258,978482485.1067135,5681363.14014439,1193525461.3546798,2622474027.5523863,645292652.6398222,309703926.5568348,65921171697.17119,607905855.9954498,70106548159.9157
107.0,2843771.2029482904,25401.144035675163,52065.93433047582,3324835.718685553,14038563.720350526,324919.3357023926,429833.44940451777,16737191.494542552,6069900.29471327,290684.0824864696,217306.0633389907,7394270.559461275,160907428.12486333,39357350.98025,19229878.392217085,981837208.3513721,5681363.14014439,1207013228.9888468,2783381455.6772494,684650003.6200722,328933804.9490519,66903008905.52256,613587219.1355941,71313561388.90454
108.0,2827862.1071531326,26545.212270410328,55061.15290521086,3336605.527671241,13941493.45419221,340079.32527876465,455357.3964753872,16793577.82405363,6019098.544871328,304698.41440439015,230547.84294594967,7417816.197778336,168548475.8166494,41212075.82165795,20156837.536435634,985116463.8902346,5681363.14014439,1220715216.205122,2951929931.493899,725862079.4417301,349090642.4854876,67888125369.412796,619268582.2757385,72534276605.10966
109.0,2812012.151393947,27718.201457338004,58186.6178162952,3348157.0293324143,13844131.026743697,355638.5729459379,482032.1663194065,16848706.23399095,5967916.034418273,319105.24946452206,244407.44734601554,7440732.268771193,176397847.57423538,43116668.96167402,21109751.096314434,988320416.2277013,5681363.14014439,1234626047.0000696,3128327779.0681343,768978748.4034041,370200393.581802,68876445785.6405,624949945.4158828,73768902652.10974
110.0,2796217.4790457953,28919.371972977155,61445.25680127737,3359491.8921799446,13746456.508543521,371586.6857128728,509884.80549843493,16902580.00024516,5916346.444370918,333896.00326216395,258900.47518135395,7463018.077185568,184450632.3942732,45069910.69793673,22088050.955278113,991449217.3132776,5681363.14014439,1248739174.50091,3312778411.4624076,814048659.1013409,392288444.5370801,69867895002.95378,630631308.5560272,75017641826.61066
111.0,2780474.511669781,30147.866404362416,64839.8828765244,3370611.7390493266,13648452.959340489,387911.5544367226,538941.2890744343,16955202.197148345,5864385.657471995,349060.46879839624,274041.9949757138,7484672.8787539,192701045.13786942,47070370.51616986,23091061.683605183,994503008.5026681,5681363.14014439,1263046848.9804568,3505479456.600277,861119029.6175108,415379506.2206853,70862398011.45645,636312671.6961715,76280688675.59111
112.0,2764779.963437107,31402.706488789536,68373.17987100086,3381518.150203097,13550106.577185268,404599.31291887385,569226.380529264,17006575.729366586,5812031.85284873,364586.77583351795,289846.4681896402,7505695.903128116,201142405.03454018,49116401.95341256,24117997.85078315,997481922.6292733,5681363.14014439,1277540090.6081536,3706621861.634817,910235431.5709233,439497504.0714685,71859879934.08572,641994034.8363159,77558228766.19926
113.0,2749130.855090597,32682.790604493373,72047.68775542923,3392212.6665494745,13451406.838849489,421634.3060864514,600763.4901227105,17056703.364941344,5759285.592055256,380461.3591048972,306327.671353202,7526086.377486651,209767118.88631228,51206138.58497304,25167961.9240446,1000386086.1450342,5681363.14014439,1292208668.6805084,3916388980.5211296,961441570.1558964,464665465.9955131,72860266020.23076,647675397.9764602,78850437434.87978
114.0,2733524.527257706,33986.891907374265,75865.78786466955,3402696.7929702443,13352346.629097063,438999.06876478245,633574.5327879129,17105587.769350234,5706149.894513221,396668.93689246697,323498.6179080996,7545843.550686217,218566669.7559777,53337491.322273545,26239942.85116247,1003215621.3211194,5681363.14014439,1307041088.3906775,4134955650.2771072,1014779061.4781699,490905408.8466756,73863481641.55188,653356761.1166046,80157478523.27045
115.0,2717958.65342289,35313.657032815514,79829.68774638092,3412972.0017979075,13252922.362113897,456674.314071833,667679.7826842458,17153231.541130014,5652630.304398927,413192.49910008506,341371.4780955862,7564966.718405408,227531610.6696476,55508146.905496,27332815.272467833,1005970648.5452797,5681363.14014439,1322024584.5330355,4362487260.946754,1070287208.3836659,518238224.1191434,74869452290.09715,659038124.2567489,81479503107.80348
116.0,2702431.251691806,36661.60560361786,83941.40636206983,3423039.736342501,13153134.085904261,474638.93426992587,703097.7321420156,17199637.24768379,5598734.943338042,430013.30722833186,359957.5013000764,7583455.248133555,236651564.6909967,57715567.9282567,28445339.519294675,1008651288.622036,5681363.14014439,1337145123.9007285,4599138825.637752,1128002776.3119226,546683563.6384381,75878103578.7192,664719487.3968933,82816648231.70421
117.0,2686940.6961692018,38029.13044554411,88202.75878077484,3432901.414604474,13052985.576823017,492870.01407747384,739844.9460389179,17244807.463060584,5544474.551901336,447110.90690529335,379266.9357666833,7601308.605426693,245915231.557855,59956994.41888069,29576162.44273538,1011257665.1953609,5681363.14014439,1352387416.7549763,4845054057.195606,1187959770.7308033,576259726.0811735,76889361243.91455,670400850.5370376,84169035648.45918
118.0,2671485.7267544526,39414.49864699664,92615.34161889734,3442558.4329796485,12952484.414069055,511342.85620184796,777935.9245693942,17288744.805159695,5489862.515886433,464463.1517131115,399308.9529948532,7618526.379405608,255310400.46384913,62229446.911021456,30723818.98953945,1013789907.1234074,5681363.14014439,1367734936.6279616,5100364457.659455,1250189217.6418247,606983545.070713,77903151151.03796,676082213.677182,85536770585.08714
119.0,2656065.4578700503,40815.85351296258,97180.51854260947,3452012.1700743726,12851642.03722703,530031.0214522908,817382.9674675822,17331451.973853085,5434914.877144339,482046.24129650067,420091.5729160518,7635108.308643115,264823970.40219656,64529731.321027055,31886734.722425688,1016248150.9039236,5681363.14014439,1383169950.4897172,5365188428.061652,1314718948.9628518,638870279.7931387,78919399301.9419,681763576.8173263,86919940535.57686
120.0,2640679.3861368676,42231.217459402775,101899.40575482616,3461263.9906488988,12750473.786427554,548906.3844229592,858196.0389113735,17372931.790238105,5379650.328149063,499834.77483913815,441621.5894187284,7651054.307593076,274441978.61874914,66854445.759178534,33063229.356581517,1018632543.1640475,5681363.14014439,1398673560.038701,5639630406.680401,1381573394.7220304,671933509.1497203,79938031845.10594,687444939.9574707,88318614095.61555
121.0,2625327.3961870293,43658.49564581905,106772.85869435049,3470315.2494727965,12648998.921986045,567939.1984341735,900382.6452378808,17413187.234341893,5324090.193135611,517801.81240348244,463904.5029133308,7666364.491547581,284149633.52170205,69199988.44354443,34251520.816491105,1020943243.0389547,5681363.14014439,1414225748.9608366,5923780040.202103,1450773383.1655748,706185029.9662114,80958975088.1449,693126303.097615,89732839844.57639
122.0,2610009.76507145,45095.4809205425,111801.45865500407,3479167.295352999,12547240.61958236,587098.1828326402,943947.7132337419,17452221.484351248,5268258.385719293,535918.9586579016,486944.45330559416,7681039.202317216,293931359.32893527,71562568.403251,35449730.77301283,1023180424.6370875,5681363.14014439,1429805446.282431,6217711399.531038,1522335951.5688257,741634760.7392243,81982155512.78198,698807666.2377594,91162645290.85881
123.0,2594727.164924951,46539.85950966405,116985.50046186135,3487821.4751035194,12445225.945749851,606350.6200149908,988893.4795596588,17490037.954675492,5212181.353112366,554156.4551200886,510744.1590297725,7695079.0327377785,303770845.47062075,73938217.34966454,36655890.743899785,1025344279.4196005,5681363.14014439,1445390596.12393,6521482245.001659,1596274168.9184902,778290651.4831241,83007499792.20158,704489029.3779037,92608035886.98274
124.0,2579480.663812945,47989.217556039344,122324.98115569867,3496279.1374753127,12342985.811836936,625662.4641869392,1035219.3909458608,17526640.333030257,5155888.004890862,572483.2830312597,535304.8619634619,7708484.850114422,313651101.8324437,76322802.97039759,37867948.89754529,1027435018.5053709,5681363.14014439,1460958235.3459017,6835133346.834103,1672596971.888888,816158600.3806695,84034934810.70695,710170392.518048,94068994122.32864
125.0,2564271.724432374,49441.04922814415,127819.58914644881,3504541.6371930283,12240554.895278158,644998.4757853614,1082922.010846833,17562032.618089642,5099409.612854487,590867.2914909389,560626.276087866,7721257.819566712,323554527.3466802,78712045.40893608,39083778.527082376,1029452874.9966139,5681363.14014439,1476484589.419457,7158687874.180783,1751309017.297824,855242378.9077518,85064387685.70357,715851755.6581924,95545478711.74811
126.0,2549102.201348147,50892.764933922175,133468.6949151857,3512610.3388027404,12137971.550905408,664322.3534933936,1131994.9409695326,17596219.15463166,5042779.70905463,609275.3215712017,586706.5439836121,7733399.425390561,333462976.8618732,81101533.3857056,40301186.25910189,1031398106.1371804,5681363.14014439,1491945165.7840054,7492150851.042657,1832410550.6835296,895543565.1668537,86095785791.84074,721533118.7983367,97037423877.53212
127.0,2533974.3355986066,52341.701158254924,139271.34268786726,3520486.6205552667,12035277.685673911,683596.8916360858,1182428.75439666,17629204.668293335,4986033.953626188,627673.3548965708,613542.1999251855,7744911.49155206,343357841.0650765,83486743.45041054,41517921.88030869,1033270995.4271276,5681363.14014439,1507314864.9630675,7835508692.107734,1915897294.1339402,937061487.0471623,87129056787.26787,727214481.9384811,98544738742.4952
128.0,2518890.74730007,53785.13109081599,145226.2434089526,3528171.878200157,11932518.611249555,702784.147850441,1234210.9421316606,17660994.298768338,4929209.987730933,646026.6713206172,641128.1402433388,7755796.200705115,353220131.4602033,85863060.47345102,42731688.765990086,1035071854.6256083,5681363.14014439,1522568098.4653971,8188728823.567937,2001760354.6073914,979793175.8131524,88164128641.89348,732895845.0786254,100067306840.96059
129.0,2503854.426916288,55220.275327376396,151331.76915086014,3535667.528605471,11829742.887615161,721845.6085162982,1287325.8731279066,17691593.630740628,4872347.28466034,664300.0032037505,669457.600691358,7766056.111444555,363030563.84712434,88225797.81819049,43940154.0840834,1036801025.6034738,5681363.14014439,1537678904.4930162,8551759387.415061,2089986152.425582,1023733329.8972359,89200929667.49695,738577208.2187698,101604985745.4536
130.0,2488868.7229141267,56644.31461978606,157585.94910896503,3542975.0133571173,11727002.118476916,740742.3852519033,1341754.7727869798,17721008.723484196,4815486.962741571,682457.7191002712,698522.1443510653,7775694.173807097,372769657.62055874,90570221.32487708,45140960.944265015,1038458882.084787,5681363.14014439,1552621085.1146321,8924529045.03562,2180556373.750459,1068874290.8415009,90239388549.58174,744258571.3589141,103157606830.56824
131.0,2473937.328816925,58054.4021033929,163986.4669392505,3550095.802140427,11624350.7494183,759435.3997279938,1397475.7128511241,17749246.138002574,4758671.606622776,700463.9951395991,728311.6551512564,7784713.7430863725,382417828.7760464,92891571.82032311,46331739.73355184,1040045831.2322823,5681363.14014439,1567368334.702348,9306946873.811666,2273447945.570782,1115206030.5750527,91279434380.81403,749939934.4990585,104724975165.27058
132.0,2459064.267598288,59447.67653144363,170530.65989381666,3557031.395976447,11521845.836850345,777885.5813898817,1454463.619971001,17776312.961788766,4701945.069221056,718282.9977197018,758814.341595916,7793118.591463329,391955489.23431516,95185089.17978895,47510120.20032319,1041562315.0644126,5681363.14014439,1581894376.8189843,9698902363.045982,2368633034.7505713,1162716150.7753758,92320996695.87843,755621297.6392028,106306869542.08957
133.0,2444253.8733449383,60821.2765035845,177215.51985546455,3563783.330296008,11419546.787387304,796054.0777027615,1512690.3039112296,17802216.830998696,4645352.254397209,735879.077082469,790016.7512216051,7800912.91729872,401363152.2697733,97446037.8916476,48673744.258327305,1043008811.6905009,5681363.14014439,1596173109.2503934,10100265515.315756,2466079072.642219,1211389895.033703,93364005507.56894,761302660.7793472,107903042651.33997
134.0,2429510.7730081487,62172.353778663724,184037.69542192598,3570353.177791257,11317515.108361017,813902.4478157102,1572124.4934107661,17826965.9504125,4588938.913652577,753216.9447384526,821903.7885023927,7808101.353106581,410621529.38584423,99669730.5791041,49820277.72268092,1044385836.4116576,5681363.14014439,1610178737.2394311,10510887044.7016,2565748803.221323,1261210172.756384,94408391343.98059,766984023.9194915,109513221388.57939
135.0,2414839.8640960846,63498.08816383481,190993.49669288998,3576742.551047186,11215814.113634605,831392.8759596165,1632731.9007143604,17850569.10969141,4532751.413677659,770261.8676262103,854458.7486016465,7814688.970094488,419711636.6820123,101851553.87110952,50947423.153218694,1045693942.5585911,5681363.14014439,1623885919.405076,10930598681.383612,2667600357.0924325,1312157595.9096026,95454085286.53918,772665387.0596359,111137107307.98447
136.0,2400246.2920654556,64795.701764050515,198078.90121808188,3582953.104952407,11114508.634289483,848488.3730256946,1694475.2953583451,17873035.69732647,4476836.512289741,786979.850896414,887663.3555939645,7820681.281219884,428614895.16922754,103986992.8245025,52052931.94558291,1046933722.1859156,5681363.14014439,1637269905.2653728,11359213576.55284,2771587349.916935,1364210527.8551855,96501019008.7251,778346750.1997802,112774377213.24983
137.0,2385735.4267055904,66062.47294113095,205289.56148496407,3588986.5388683095,11013664.725583497,865152.9710216835,1757314.5916001685,17894375.711794645,4421241.136695831,803337.8133765123,921497.8076749621,7826084.242252698,437313227.3108325,106071654.45806709,53134615.938405655,1048105806.5866637,5681363.14014439,1650306667.4341133,11796526803.863672,2877659004.375002,1417345143.7935913,97549124815.31177,784028113.3399246,114424683880.68394
138.0,2371312.835163368,67295.75105968304,212620.8152965166,3594844.598480427,10913349.34331593,881351.9236678993,1821206.9648183682,17914599.7681978,4366012.146521443,819303.7663972698,955940.8380102749,7830904.249071016,445789155.99482656,108101291.9517965,54190359.24356879,1049210866.499193,5681363.14014439,1662973036.8295293,12242315959.8585,2985760296.3267984,1471535503.0371602,98598335681.81096,789709476.4800689,116087656917.51347
139.0,2356984.256393717,68492.9698561982,220067.69627434784,3600529.0774757317,10813630.04324074,897051.887309484,1886106.9656473643,17933719.103802405,4311196.115848402,834846.9757089482,990969.7737061668,7835148.134736487,454025894.0058777,110071826.50694615,55218128.9575587,1050249612.2606828,5681363.14014439,1675246824.8712096,12696341853.864378,3095832122.8337445,1526753631.9947188,99648585294.07164,795390839.6202133,117762903742.38469
140.0,2342755.5728853615,69651.66099413039,227624.94727618605,3606041.818844317,10714574.661114626,912221.0981058589,1951966.662107258,17951745.578672256,4256839.110337044,849938.1173267807,1026560.6096057929,7838823.162730386,462007430.88527334,111979368.66025323,56215985.47209106,1051222793.6344312,5681363.14014439,1687106941.7921932,13158349284.749651,3207811491.4939976,1582969617.4668097,100699808087.70607,801072202.7603576,119450010684.17688
141.0,2328632.781952192,70769.4669688982,235287.03516594978,3611384.7159129553,10616250.996144539,926829.5374705857,2018735.792916071,17968691.673468802,4202986.471748462,864549.422219997,1062688.0877046867,7841937.018326857,469718613.8196918,113820238.16408372,57182092.04689991,1052131199.45966,5681363.14014439,1698533506.6304798,13628067898.569344,3321631729.658081,1640151709.5137095,101751939287.16573,806753565.900502,121148544190.80736
142.0,2314621.96781087,71844.15301312033,243048.16599128302,3616559.713184722,10518726.508572673,940849.0835383973,2086361.9221720602,17984570.485716864,4149682.614514084,878654.8092909936,1099325.776918239,7844497.799276686,477145221.8738152,115590982.21836334,58114723.60762505,1052975657.214855,5681363.14014439,1709507948.054803,14105213120.44316,3437222711.8764443,1698266433.1213346,102804914944.38058,812434929.0406463,122858052138.86217
143.0,2300729.271387129,72873.61846996903,250902.30344946115,3621568.8066934356,10422068.009557504,954253.6461577425,2154790.624140759,17999395.72014399,4096970.8297331934,892229.9997341676,1136446.1684027007,7846514.002129941,484274030.99038863,117288391.57843907,59012274.31312687,1053757032.1958729,5681363.14014439,1720013092.2179718,14589487151.433548,3554511103.4548836,1757278707.4344614,103858671976.57646,818116292.1807907,124578065231.08014
144.0,2286960.861660195,73855.90718389819,258843.1869064208,3626414.044249481,10326341.368605075,967019.2912935948,2223965.661374778,18013181.678726546,4044893.099806463,905252.6241696398,1174020.767161441,7847994.508862459,491092874.4195949,118909515.47548962,59873264.64411923,1054476226.6905442,5681363.14014439,1730033244.3698924,15080580025.853144,3673420618.930373,1817151972.0785806,104913148203.26701,823797655.320935,126308098475.45003
145.0,2273322.9066783553,74789.21677397196,266864.3512376814,3631097.525309986,10231611.230686603,979124.3449001268,2293829.1776284897,18025943.246784776,3993489.928299535,917702.3097736054,1212020.1909760851,7848948.570950777,497590692.55929095,120451674.0083603,60696347.16902407,1055134178.9073085,5681363.14014439,1739554255.7841282,15578170718.412436,3793872292.9387336,1877848319.2476046,105968282382.17432,829479018.4610794,128047652731.23416
146.0,2259821.5445474787,75671.90670140227,274959.1482640432,3635621.4004870704,10137940.745695855,990549.4756601949,2364321.903245564,18037695.875398383,3942800.1862368244,929560.7471729189,1250414.2754395525,7849385.791150707,503757571.99580514,121912467.94530854,61480310.97157598,1055731861.677213,5681363.14014439,1748563575.730047,16081928290.408241,3915784760.8840423,1939328630.2191806,107024014243.85153,835160381.6012237,129796216306.9642
147.0,2246462.8557688235,76502.50570694223,283120.7675433888,3639987.8709808397,10045391.309972225,1001277.7731770993,2435383.3530322346,18048455.563818436,3892860.9634574847,940811.7556815584,1289172.1751751518,7849316.105685808,509584782.99487364,123289788.06901768,62224085.96797116,1056270281.1677465,5681363.14014439,1757050301.3397534,16591513073.403114,4039074548.95306,2001552716.1871517,108080284525.01927,840841744.741368,131553266608.30396
148.0,2233252.835871807,77279.71716765033,291342.259465137,3644199.1874954007,9954022.332694646,1011294.7892673664,2506952.0413858495,18058238.836652134,3843707.450655913,951441.3129514562,1328262.4731320546,7848749.763260579,515064798.06189704,124581819.98905197,62926744.87071021,1056750475.2777141,5681363.14014439,1765005201.3395176,17106577871.465012,4163656368.942112,2064479461.0578618,109137035000.29698,846523107.8815124,133318271809.64348
149.0,2220197.369152954,78002.42381369231,299616.55799468845,3648257.64903866,9863891.013430914,1020588.5732310452,2578965.692846054,18067062.720491983,3795372.827458794,961437.5808552225,1367653.2876331776,7847697.304052807,520191307.99445045,125787048.28919925,63587504.90265241,1057173512.0073441,5681363.14014439,1772420736.3337905,17626769179.45946,4289443417.2313113,2128066965.9605143,110194208512.30432,852204471.0216568,135090692545.97726
150.0,2207302.203585588,78669.69130573982,307936.50360564474,3652165.6015030215,9775052.137370767,1029149.6916580849,2651361.4520693463,18074944.718901798,3747888.16478556,970790.918237837,1407312.3789560837,7846169.5380205205,524959230.50882393,126904258.84015171,64205728.64217954,1057540487.7372901,5681363.14014439,1779291068.8685896,18151728409.968285,4416347676.071463,2192272694.602694,111251749000.04161,857885834.1618011,136869983614.84586
151.0,2194572.927346577,79280.76947152916,316294.86736176274,3655925.435820126,9687557.905143462,1036971.2115786526,2724076.0995632587,18081902.783714622,3701282.360381526,979493.8602363466,1447207.258003157,7844177.521378972,529364700.60969746,127932536.68036157,64780922.656910405,1057852525.2950746,5681363.14014439,1785612048.3821883,18681093110.577984,4544280212.751824,2257053617.2596045,112309601525.33669,863567197.3019454,138655595663.22806
152.0,2182014.9460566645,79835.0937880931,324684.3740212028,3659539.586134034,9601457.761710469,1044048.6920386325,2797046.2592166536,18087955.28703424,3655582.0679507237,987541.1069028674,1487305.2914415896,7841732.533704821,533405065.60822356,128871264.97082701,65312736.75230284,1058110772.0697819,5681363.14014439,1791381202.5412798,19214498176.186207,4673151477.7226515,2322366354.011907,113367712297.40646,869248560.4420898,140446976865.76935
153.0,2169633.4624474184,80332.28432668703,333097.7256342044,3663010.527591685,9516798.266064202,1050380.1386191307,2870208.6049529747,18093120.990363687,3610811.661344654,994929.4792213532,1527573.8054814867,7838846.053952508,537078862.0245094,129720119.51359834,65800961.06305784,1058316397.9714257,5681363.14014439,1796597703.7127357,19751577038.210716,4802871597.23625,2388167315.074965,114426028695.37788,874929923.5822341,142243574569.4821
154.0,2157433.4574539624,80772.1437772409,341527.6247874647,3666340.7739813267,9433622.977840219,1055965.9468386266,2943500.062426797,18097419.01289435,3566993.2104274263,1001657.8660970532,1567980.1871335297,7835529.736341992,540385787.2618501,130479061.9634374,66245522.54704126,1058470593.3502638,5681363.14014439,1801262328.262737,20291962825.472565,4933350659.199687,2454412837.6220064,115484499288.72815,880611286.7223785,144044836897.7448
155.0,2145419.672210104,81154.655252714,349966.79722724325,3669532.8753099334,9351972.350295804,1060808.8450414084,3016858.0049717044,18100868.799691074,3524146.4590236247,1007727.1716297354,1608491.9829331443,7831795.386413497,543326671.2258605,131148332.99927911,66646481.49774084,1058574566.9161825,5681363.14014439,1805377415.7792072,20835289496.698425,5064498992.198966,2521059319.119747,116543073855.64433,886292649.8625228,145850214313.52402
156.0,2133596.5936290617,81479.97723905974,358408.01408576546,3672589.4150461075,9271883.673305826,1064913.7990684223,3090220.4395947224,18103490.088031024,3482288.841069203,1013140.2303670197,1649076.9915980578,7827654.936965721,545903429.7189087,131728440.97917143,67004025.93779831,1058629543.5759324,5681363.14014439,1808946803.351955,21381192926.417336,5196227433.178138,2588063345.0575457,117601703399.22026,891974013.0026672,147659161116.87598
157.0,2121968.4400337543,81748.43911049234,366844.1134728549,3675513.0073828925,9193391.010162152,1068287.9266619284,3163526.1890812255,18105302.874094687,3441435.489307892,1017901.7310289064,1689703.3554797608,7823120.424183442,548119022.5455225,132220151.7486446,67318466.57301685,1058636762.290438,5681363.14014439,1811975766.2977662,21929311948.962856,5328447584.926783,2655381811.6305623,118660340161.5107,897655376.1428115,149471136883.17374
158.0,2110539.149545026,81960.53500572055,375268.0211186376,3678306.2943306104,9116525.166455647,1070940.3923835922,3236715.0619662437,18106327.37919451,3401599.265423185,1022018.1247952501,1730339.645530956,7818203.964250609,549977402.5694995,132624476.17485899,67590230.72451548,1058597473.9268601,5681363.14014439,1814470946.5358784,22479289351.532356,5461072061.101642,2722972042.3550777,119718937635.43756,903336739.2829559,151285607829.70963
159.0,2099312.3709156928,82116.91640806146,383672.7699948575,3680971.942681382,9041313.685805567,1072882.2878080537,3309728.0105508557,18106584.015835516,3362790.807286657,1025497.5221279071,1770954.940049705,7812917.730535732,551483457.9856365,132942655.96751055,67819855.50186598,1058512939.120522,5681363.14014439,1816440271.7156794,23030772809.517994,5594014717.069152,2790791897.8569436,120777450574.55809,909018102.4231002,153102048101.4253
160.0,2088291.454383279,82218.385167295,392051.5194700218,3683512.640979398,8967780.841643749,1074126.5180621352,3382507.2863824517,18106093.353911657,3325018.5721054063,1028349.5943343927,1811518.9027404818,7807273.93081972,552642957.4322144,133176150.22001842,68007981.29019469,1058384426.1434172,5681363.14014439,1817892878.2259889,23583415766.950207,5727190867.28917,2858799879.147138,121835835000.7015,914699465.5632446,154919940979.65128
