time,S1,I1,R1,V1,S2,I2,R2,V2,S3,I3,R3,V3,Med_Cost,Wage_Loss,Death_Cost,Vacc_Cost,GDP_Loss,Total_Rate,Cumulative_Med_Cost,Cumulative_Wage_Loss,Cumulative_Death_Cost,Cumulative_Vacc_Cost,Cumulative_GDP_Loss,Cumulative_Cost
156.0,1643703.2171425498,242442.24575312316,2929304.1556923944,1430624.3814119354,4758832.853643759,2181809.5797425136,17554758.484668143,7035107.081945561,1232187.012949427,1965735.7884196474,7716252.267429637,3057985.9312012796,705910008.3175777,270085778.5929047,130037347.19480759,412088134.0294218,5681363.14014439,1523802631.274856,74359689161.69354,28943547947.73106,12431289407.21186,70448109790.99771,891974013.0026672,187074610320.63684
157.0,1643992.5830877111,232619.9719223525,2944347.9254438747,1425113.5195460643,4777385.188065648,2103603.936835623,17644827.878695987,7004690.996402715,1245585.4306867262,1911903.238925816,7770741.400091215,3043930.9302962334,683098845.3475537,261110745.08536384,126470979.1083912,410300779.5577216,5681363.14014439,1486662712.2391748,75042788007.04109,29204658692.816425,12557760386.320251,70858410570.55544,897655376.1428115,188561273032.876
158.0,1645080.8205058586,223245.7664603706,2958116.499904191,1419630.9131295823,4799205.894894237,2028760.547881705,17728094.31236997,6974447.244854065,1260008.3073178187,1859778.0756398411,7822414.472626676,3029960.1444156542,661174929.9090922,252494663.03862482,123017974.24715216,408523609.693799,5681363.14014439,1450892540.0288124,75703962936.95018,29457153355.85505,12680778360.567404,71266934180.24924,903336739.2829559,190012165572.90482
159.0,1646918.8364099888,214306.499395001,2970671.4690765943,1414177.1951184187,4824084.393193492,1957178.6784033906,17804866.800374124,6944378.128028969,1275389.5147760673,1809330.4986871663,7871366.842956153,3016074.1435806043,640115160.7788777,244227812.35343724,119676342.11020781,406756749.730193,5681363.14014439,1416457428.1128602,76344078097.72906,29701381168.208485,12800454702.677612,71673690929.97943,909018102.4231002,191428623001.01767
160.0,1649460.393221163,205788.2389127689,2982072.420224223,1408752.947641848,4851824.224900693,1888753.7640161503,17875444.279398393,6914485.7316847425,1291667.8108020045,1760527.867316181,7917691.890579131,3002273.431302674,619895235.1354121,236300000.29545867,116443904.0717844,405000313.0761025,5681363.14014439,1383320815.718902,76963973332.86447,29937681168.503944,12916898606.749397,72078691243.05553,914699465.5632446,192811943816.73657
161.0,1652661.9477909992,197676.4842506326,2992376.862931845,1403358.705026526,4882241.945542526,1823378.7163641555,17940115.396863945,6884771.94122935,1308786.36373037,1713335.2823772463,7961480.90433171,2988558.449560663,600489989.6651192,228700701.38292012,113318332.1009481,403254402.06639946,5681363.14014439,1351444788.3555312,77564463322.52959,30166381869.886864,13030216938.850346,72481945645.12193,920380828.7033889,194163388605.0921
162.0,1656482.494935666,189956.36736478753,3001640.1810438926,1397994.9566556562,4915166.099272711,1760945.0451520407,17999158.400344077,6855238.455231147,1326692.3266834337,1667716.0930643661,8002822.996949119,2974929.583303072,581873694.8974562,221419177.9880854,110297182.44278173,401519108.70798993,5681363.14014439,1320790527.1764574,78146337017.42705,30387801047.87495,13140514121.293127,72883464753.82993,926062191.8435333,195484179132.26855
163.0,1660883.418205567,182612.82357561545,3009915.6085615926,1392662.1496572278,4950436.282441346,1701343.805855346,18052841.113832973,6825886.797870313,1345336.4579919851,1623632.3349602001,8041805.042520333,2961387.164527473,564020305.4740988,214444582.70004034,107377924.72725585,399794515.3670873,5681363.14014439,1291318691.4086266,78710357322.90115,30602245630.57499,13247892046.020384,73283259269.197,931743554.9836776,196775497823.6772
164.0,1665828.3473491736,175630.73626954423,3017254.224950188,1387360.691431097,4987902.284305708,1644466.3992215903,18101420.986047372,6796718.330425307,1364672.781868865,1581045.1082109916,8078511.633942936,2947931.4759771987,546903672.7873019,207766045.14303914,104557967.09433009,398080695.4025296,5681363.14014439,1262989743.5673451,79257260995.68846,30810011675.71803,13352450013.114714,73681339964.59953,937424918.123822,198038487567.24454
165.0,1671283.0226257753,168995.0580963834,3023704.9672516696,1382090.9520261749,5027423.299694119,1590205.2385992957,18145145.199824695,6767734.261881868,1384658.2852684427,1539914.902687577,8113025.057545851,2934562.7544981204,530497724.0608276,201372744.92345127,101834677.7912278,396377713.7502044,5681363.14014439,1235764223.6658554,79787758719.74928,31011384420.64148,13454284690.905941,74077717678.34973,943106281.2639663,199274251790.9104
166.0,1677215.1664370345,162690.9111856576,3029314.65600291,1376853.266374401,5068867.208467394,1538454.301785531,18184250.83100411,6738935.658742941,1405252.6464719044,1500201.8774125397,8145425.282018374,2921281.194097173,514776612.13370353,195253972.45230964,99205403.72591855,394685627.463111,5681363.14014439,1209602978.9151871,80302535331.88298,31206638393.09379,13553490094.631859,74472403305.81284,948787644.4041107,200483854769.8256
167.0,1683594.3616418953,156703.66958543012,3034128.0323847183,1371647.9363879594,5112109.915124655,1489109.582020968,18218965.048763268,6710323.454091087,1426417.992569985,1461866.0985214703,8175789.960186347,2908086.948722188,499714839.50056124,189399179.14681497,96667486.26195936,393004486.2098361,5681363.14014439,1184467354.259316,80802250171.38354,31396037572.240604,13650157580.893818,74865407792.02267,954469007.544255,201668322124.0849
