Date,S_0-19,I_0-19,R_0-19,V_0-19,S_20-49,I_20-49,R_20-49,V_20-49,S_50-80+,I_50-80+,R_50-80+,V_50-80+
2021-09-02,6223537.28766554,2299.18065023036,20236.531684233123,0.0,31450664.82552583,11848.755765363483,67993.41870882857,0.0,13911686.117308255,11025.90584176657,49447.97684999001,0.0
2021-09-03,6223391.470323961,2258.783068951565,20422.74660709075,0.0,31449992.792619377,11877.309036838315,68636.8983438096,0.0,13911484.357192505,10945.662361361774,49729.98044614485,0.0
2021-09-04,6223196.584056997,2273.4351853326193,20602.980757674242,0.0,31449279.977111097,11947.492386780734,69279.53050214813,0.0,13911283.007094735,10870.270568016409,50006.72233725949,0.0
2021-09-05,6223031.598960785,2257.255787166042,20784.145252052447,0.0,31448777.374763608,11804.850518677933,69924.77471774019,0.0,13911160.040706422,10721.497580751622,50278.46171283798,0.0
2021-09-06,6222878.519687045,2232.0988137702866,20962.38149918794,0.0,31448364.998637196,11587.047925627665,70554.95343720175,0.0,13911055.433014987,10562.865696875544,50541.701288149874,0.0
2021-09-07,6222699.331594542,2237.0864620490006,21136.581943413286,0.0,31447795.773404382,11547.322947800569,71163.90364784283,0.0,13910917.141521428,10446.848143425517,50796.010335159146,0.0
2021-09-08,6222476.0145042585,2286.4506542928757,21310.534841452343,0.0,31446917.59292262,11822.89514313312,71766.51193427107,0.0,13910686.121573104,10430.399432541093,51043.478994367775,0.0
2021-09-09,6222211.567178465,2371.6443225062662,21489.788499031692,0.0,31446114.42548229,12003.594846253072,72388.97967147976,0.0,13910425.338968076,10445.74025977912,51288.92077215791,0.0
2021-09-10,6222014.016120961,2380.188782192983,21678.79509684982,0.0,31445382.370380647,12101.296474014067,73023.33314536136,0.0,13910189.783571936,10436.344727309723,51533.87170076651,0.0
2021-09-11,6221785.410096445,2419.66518441886,21867.92471913969,0.0,31444671.487046376,12172.888866670899,73662.62408697772,0.0,13909995.45293044,10387.400180398856,51777.14688917355,0.0
2021-09-12,6221546.749720041,2465.2070363665025,22061.043243596352,0.0,31444027.80016681,12174.539090737215,74304.66074247652,0.0,13909858.338664886,10284.804971739712,52016.856363386825,0.0
2021-09-13,6221416.054936259,2398.0561568206895,22258.888906924185,0.0,31443576.323470525,11987.052346206026,74943.62418329532,0.0,13909749.422946703,10160.134333096206,52250.442720213396,0.0
2021-09-14,6221275.349380794,2350.299137218103,22447.351481992147,0.0,31443066.041591443,11877.127001470926,75563.83140711395,0.0,13909652.675160304,10030.44788510759,52476.87695460095,0.0
2021-09-15,6221057.586138204,2386.5117450658404,22628.90211673445,0.0,31442174.860748477,12160.325460348839,76171.81379120046,0.0,13909437.059545077,10026.986386622424,52695.95406831311,0.0
2021-09-16,6220816.730648788,2442.1977769326104,22814.071574284008,0.0,31441402.719817434,12304.018447139884,76800.2617354534,0.0,13909265.53931542,9980.691040064548,52913.76964452942,0.0
2021-09-17,6220572.801006659,2494.923054816034,23005.275938529165,0.0,31440625.72112611,12443.784916027274,77437.49395788874,0.0,13909041.108163642,9990.61787014145,53128.27396622987,0.0
2021-09-18,6220324.827386351,2546.0576729640297,23202.114940688523,0.0,31439845.908595897,12577.95076799701,78083.14063612957,0.0,13908749.749533473,10068.068212374661,53342.182254165506,0.0
2021-09-19,6220143.837961054,2524.800463843526,23404.361575105584,0.0,31439141.32429908,12628.98085425326,78736.69484669267,0.0,13908500.460444743,10100.800938180677,53558.73861708866,0.0
2021-09-20,6220005.85976893,2464.200405863085,23602.9398252105,0.0,31438614.007773314,12501.775443350238,79391.21678336222,0.0,13908339.254137829,10044.962493148005,53775.78336903589,0.0
2021-09-21,6219853.874468056,2426.1753551301995,23792.950176817332,0.0,31438021.96385723,12453.128081552168,80031.90806124348,0.0,13908139.133054674,10031.8042934769,53989.062651861816,0.0
2021-09-22,6219697.83921894,2397.9034357389246,23977.25734532452,0.0,31437462.123397537,12379.518450783338,80665.35815170608,0.0,13907924.078367934,10035.27768739001,54200.64394468939,0.0
2021-09-23,6219578.725505666,2337.165506271559,24157.108988065265,0.0,31436840.450188294,12377.018419368322,81289.53139236258,0.0,13907744.081587657,10004.584358395288,54411.334053960665,0.0
2021-09-24,6219358.511050606,2386.0198179876143,24328.469131408885,0.0,31435806.897845257,12789.72589056075,81910.37626420833,0.0,13907367.138257926,10173.364309192315,54619.49743289383,0.0
2021-09-25,6218976.153396263,2591.7673407391626,24505.07926300029,0.0,31434236.449726578,13708.178641644208,82562.37163180384,0.0,13906853.235745091,10472.042822351084,54834.72143257059,0.0
2021-09-26,6218680.678792578,2685.796423146767,24706.524784277684,0.0,31432972.261584736,14247.39981438774,83287.33860090128,0.0,13906453.409352254,10643.384766878233,55063.20588088059,0.0
2021-09-27,6218414.2114165,2740.0718702534214,24918.71671324964,0.0,31431951.69827774,14501.865629793558,84053.43609249096,0.0,13906173.72538166,10687.502298068077,55298.772320286334,0.0
2021-09-28,6218146.805000066,2789.5628864717437,25136.632113465068,0.0,31431028.965458203,14641.210782520693,84836.82375930136,0.0,13905896.21924326,10728.502187760809,55535.278568992166,0.0
2021-09-29,6217840.4881606335,2872.8675256627757,25359.64431370671,0.0,31429708.149577,15170.990287571474,85627.86013545407,0.0,13905468.895636106,10918.53408274829,55772.57028115973,0.0
2021-09-30,6217525.286382202,2955.7590849549288,25591.954532846023,0.0,31428680.288877677,15367.798093703044,86458.91302864524,0.0,13905083.758487511,11058.444446776373,56017.79706572585,0.0
