,S_0-19,I_0-19,R_0-19,V_0-19,S_20-49,I_20-49,R_20-49,V_20-49,S_50-80+,I_50-80+,R_50-80+,V_50-80+,S_total,I_total,R_total,V_total
2022-01-08,6162697.683866842,8522.498256919509,74852.81787624018,0.0,31352274.98932331,22855.668833071923,155376.34184361246,0.0,13803319.568594683,36969.467701062254,131870.96370426175,0.0,51318292.24178484,68347.63479105369,362100.1234241144,0.0
2022-01-09,6162193.947956223,8335.18597480457,75543.86606897392,0.0,31351467.87103253,22542.648319926953,156496.48064753937,0.0,13803064.923413204,36108.93325141127,132986.14333539145,0.0,51316726.74240196,66986.7675461428,365026.4900519047,0.0
2022-01-10,6161772.667286568,8092.287727953999,76208.04498547962,0.0,31350848.353435766,22073.608509373014,157585.03805485563,0.0,13802931.85412988,35173.704455343526,134054.44141478222,0.0,51315552.87485222,65339.60069267054,367847.52445511747,0.0
2022-01-11,6161267.707511496,7966.751761959749,76838.54072654646,0.0,31350138.27862604,21739.499003095054,158629.2223708593,0.0,13802893.126336955,34194.36664148704,135072.5070215648,0.0,51314299.11247449,63900.617406541845,370540.27011897054,0.0
2022-01-12,6160648.900215128,7973.907791714781,77450.1919931587,0.0,31348555.424737893,22311.120585838165,159640.4546762619,0.0,13802562.488872062,33559.03704269566,136038.47408524834,0.0,51311766.813825086,63844.065420248604,373129.12075466895,0.0
2022-01-13,6159998.151175094,8015.169317750433,78059.67950715726,0.0,31347185.627011273,22627.297577213598,160694.07541150515,0.0,13802286.681242488,32904.20326464627,136969.1154928715,0.0,51309470.459428854,63546.6701596103,375722.8704115339,0.0
2022-01-14,6159269.449572629,8132.273153031629,78671.27727434026,0.0,31345455.09738833,23283.23187830487,161768.67073335635,0.0,13802088.526819952,32207.801507943248,137863.67167211015,0.0,51306813.07378091,63623.30653927974,378303.61967980675,0.0
2022-01-15,6158518.805959001,8259.739008902676,79294.45503209751,0.0,31343939.940741997,23674.723632405563,162892.3356255889,0.0,13801827.845178312,31611.827035561975,138720.32778613086,0.0,51304286.591879316,63546.28967687021,380907.11844381725,0.0
2022-01-16,6157749.278234161,8393.271632789842,79930.45013304986,0.0,31342658.402420126,23805.721570915903,164042.8760089506,0.0,13801593.446817242,31022.459337855,139544.09384490718,0.0,51302001.12747153,63221.45254156075,383517.4199869076,0.0
2022-01-17,6156983.930484827,8509.112678691112,80579.95683648334,0.0,31341659.61680017,23648.84668052988,165198.53651929187,0.0,13801417.167286467,30407.38128963796,140335.4514238997,0.0,51300060.71457146,62565.34064885895,386113.9447796749,0.0
2022-01-18,6156152.830269009,8679.473593854724,81240.69613713732,0.0,31340495.609482765,23675.9924060459,166335.39811117938,0.0,13801272.844543586,29793.826987735338,141093.32846868283,0.0,51297921.28429536,62149.29298763596,388669.42271699954,0.0
2022-01-19,6154870.033749695,9283.539394622883,81919.42685568347,0.0,31338304.286473323,24733.88503634409,167468.8284903253,0.0,13800890.311185928,29451.72329232404,141817.9655217507,0.0,51294064.631408945,63469.14772329101,391206.2208677595,0.0
2022-01-20,6153438.630883973,9964.096970295022,82670.27214573292,0.0,31335681.630615775,26140.97257832753,168684.39680589025,0.0,13800299.401013536,29338.040574292485,142522.5584121735,0.0,51289419.662513286,65443.11012291504,393877.2273637967,0.0
2022-01-21,6151977.982244702,10592.584849008144,83502.43290629114,0.0,31332872.052599803,27624.271854326347,170010.675545862,0.0,13799773.013805598,29168.814626726446,143218.17156767868,0.0,51284623.0486501,67385.67133006093,396731.28001983184,0.0
2022-01-22,6150379.494409233,11284.511742882127,84408.99384788571,0.0,31330031.10597753,29022.45729041726,171453.43673204177,0.0,13799191.104663437,29066.711524643575,143902.18381192317,0.0,51279601.70505021,69373.68055794296,399764.61439185066,0.0
2022-01-23,6148527.539378473,12147.947775021861,85397.51284650654,0.0,31327035.373161193,30466.593335312627,173005.0335034862,0.0,13798409.615582496,29172.509371460685,144577.87504604642,0.0,51273972.528122164,71787.05048179517,402980.4213960392,0.0
2022-01-24,6146672.526942705,12911.454303144128,86489.01875415174,0.0,31324118.39832871,31719.86608848168,174668.7355827997,0.0,13797685.504957726,29219.228921630573,145255.2661206463,0.0,51268476.43022914,73850.54931325637,406413.02045759774,0.0
2022-01-25,6144365.972036475,14036.522515251112,87670.505448274,0.0,31320594.742006626,33484.1172031377,176428.1407902297,0.0,13796981.78128833,29246.705933392306,145931.51277828132,0.0,51261942.49533144,76767.34565178111,410030.159016785,0.0
2022-01-26,6140867.324563717,16218.957200844723,88986.71823543901,0.0,31314603.882710576,37577.93547527727,178325.18181413898,0.0,13795517.43885222,30036.864048589476,146605.69709919274,0.0,51250988.646126516,83833.75672471146,413917.5971487707,0.0
2022-01-27,6136852.258154893,18651.587550739132,90569.15429436741,0.0,31307902.508619647,42051.96683082926,180552.5245495163,0.0,13793789.467337716,31056.094574257182,147314.43808802907,0.0,51238544.23411226,91759.64895582557,418436.1169319127,0.0
2022-01-28,6132690.103926365,20935.139106896742,92447.75696673797,0.0,31300132.271242395,47234.65358387043,183140.07517372756,0.0,13791729.039528156,32362.402034692834,148068.55843715326,0.0,51224551.41469692,100532.19472546001,423656.39057761873,0.0
2022-01-29,6128000.342711199,23470.24671853465,94602.41057026637,0.0,31291776.971618265,52585.177336409186,186144.85104532016,0.0,13789352.38232034,33926.00673702757,148881.61094263275,0.0,51209129.696649805,109981.43079197142,429628.87255821924,0.0
2022-01-30,6123313.354764051,25696.46587871782,97063.17935723186,0.0,31283569.69587349,57358.60761748722,189578.6965090155,0.0,13786879.790375054,35514.55841365025,149765.6512112969,0.0,51193762.8410126,118569.63190985529,436407.52707754425,0.0
2022-01-31,6118547.670660837,27735.40764387809,99789.92169528543,0.0,31275768.589356035,61346.84318523579,193391.5674587219,0.0,13784556.61863111,36881.859609795036,150721.52175909563,0.0,51178872.87864798,125964.11043890892,443903.010913103,0.0
2022-02-01,6113258.620269313,30056.48168839333,102757.89804229377,0.0,31267497.54719333,65493.05520086122,197516.39760580283,0.0,13782003.226239905,38418.53034852487,151738.2434115703,0.0,51162759.39370255,133968.06723777944,452012.5390596669,0.0
2022-02-02,6107682.409759525,32389.421477344164,106001.16876313147,0.0,31258170.12918136,70372.13161918973,201964.73919944532,0.0,13778898.917456962,40437.44089179568,152823.64165124163,0.0,51144751.45639785,143198.99398832957,460789.5496138184,0.0
2022-02-03,6101598.415603341,34954.74379267614,109519.84060398383,0.0,31247128.952877358,76582.24469479699,206795.80242784086,0.0,13775424.035665218,42735.44372898949,154000.52060579162,0.0,51124151.40414591,154272.43221646262,470316.1636376163,0.0
2022-02-04,6094887.014806361,37844.400818591625,113341.58437504843,0.0,31233470.931889497,84917.91838512884,212118.14972536982,0.0,13770703.038268248,46175.142429998,155281.81930175415,0.0,51099060.9849641,168937.46163371846,480741.5534021724,0.0
2022-02-05,6086269.722728237,42297.85071626767,117505.42655549714,0.0,31215445.522638123,96955.73115916314,218105.74620270866,0.0,13763387.447364757,52050.7355933581,156721.81704188528,0.0,51065102.69273111,191304.31746878894,492332.9898000911,0.0
2022-02-06,6076975.249861014,46892.61937673421,122205.13076225312,0.0,31196833.051369138,108611.4054729526,225062.54315790566,0.0,13755086.056449967,58637.30028487691,158436.64326515704,0.0,51028894.35768012,214141.32513456373,505704.31718531577,0.0
2022-02-07,6068810.275514825,49807.04195464244,127455.68253053364,0.0,31179877.36408493,117677.65881869753,232951.97709637118,0.0,13747460.239666292,64240.70987120282,160459.05046250534,0.0,50996147.879266046,231725.41064454278,520866.7100894102,0.0
2022-02-08,6060200.553927478,52828.16171031213,133044.28436221127,0.0,31162183.12397041,126769.41313674563,241554.46289284123,0.0,13739650.534918604,69769.15579738509,162740.30928401055,0.0,50962034.2128165,249366.73064444284,537339.0565390631,0.0
2022-02-09,6048403.775349289,58686.641496523116,138982.58315418923,0.0,31137829.896284875,141808.55184639574,250868.5518687269,0.0,13728929.236465024,77955.2363191106,165275.52721586498,0.0,50915162.90809919,278450.42966202943,555126.6622387811,0.0
2022-02-10,6034846.68826506,65602.81130945771,145623.50042548365,0.0,31111238.23904422,157884.4420431449,261384.31891263416,0.0,13717731.614101103,86237.38497579329,168191.00092310295,0.0,50863816.54141039,309724.6383283959,575198.8202612208,0.0
2022-02-11,6021564.805767188,71412.4598957755,153095.73433703845,0.0,31084447.160638783,172878.03335356386,273181.806007652,0.0,13706754.569105718,93915.99049695522,171489.44039732552,0.0,50812766.53551169,338206.4837462946,597766.980742016,0.0
2022-02-12,6007419.284438873,77396.90240880355,161256.8131523252,0.0,31057941.069668822,186401.15658521806,286164.77374595957,0.0,13695477.016307704,101543.02295310136,175139.96073919276,0.0,50760837.3704154,365341.081947123,622561.5476374775,0.0
2022-02-13,5992365.568504634,83582.2896077031,170125.141887664,0.0,31031521.89353755,198779.86058864495,300205.24587380287,0.0,13683637.7161114,109383.95785135249,179138.32603724566,0.0,50707525.17815358,391746.1080477006,649468.7137987126,0.0
2022-02-14,5977114.194214073,89236.50340674022,179722.30237918856,0.0,31006588.91976692,208715.1321597874,315202.9480732914,0.0,13672453.407741586,116213.52787448757,183493.06438392436,0.0,50656156.52172258,414165.1634410152,678418.3148364043,0.0
2022-02-15,5960458.805725969,95635.94048089768,189978.25379313514,0.0,30980703.934507288,218852.77619052504,330950.28930218733,0.0,13661210.873063505,122795.27853651217,188153.84839998014,0.0,50602373.61329676,437283.9952079349,709082.3914953026,0.0
2022-02-16,5934663.696994935,110426.44792078547,200982.85508428168,0.0,30938712.6859538,244333.99576671145,347460.31827948993,0.0,13642112.642305505,136940.10516675957,193107.25252773284,0.0,50515489.025254235,491700.5488542565,741550.4258915045,0.0
2022-02-17,5907678.611270357,124613.14193068727,213781.24679895845,0.0,30895368.987545196,269135.2741180744,366002.7383367295,0.0,13623022.178568143,150422.9801187551,198714.84131309864,0.0,50426069.7773837,544171.3961675168,778498.8264487867,0.0
2022-02-18,5877986.517504352,139797.49918935137,228288.98330629957,0.0,30842194.00123688,301802.04636627424,386510.952396846,0.0,13599953.752774708,167264.67707305486,204941.57015223338,0.0,50320134.271515936,608864.2226286804,819741.5058553789,0.0
2022-02-19,5850689.962420884,150760.81179068243,244622.225788437,0.0,30794412.55599886,326466.47651787347,409627.9674832626,0.0,13576927.46062547,183286.97257354824,211945.56680097885,0.0,50222029.97904521,660514.2608821042,866195.7600726784,0.0
2022-02-20,5821957.073549826,161871.71031684714,262244.21613333013,0.0,30747093.69583628,348736.75896689,434676.5451968298,0.0,13552482.188459475,199994.1978900179,219683.61365050427,0.0,50121532.95784558,710602.667173755,916604.3749806641,0.0
2022-02-21,5795931.294630492,168974.74652724125,281166.9588422694,0.0,30704950.078562263,364108.6079726381,461448.3134650975,0.0,13529887.606527727,214087.47639129704,228184.9170809726,0.0,50030768.97972049,747170.8308911764,970800.1893883394,0.0
2022-02-22,5767963.129424703,177226.9032113361,300882.96736396314,0.0,30659997.32012959,381147.5935109091,489362.086359501,0.0,13508112.531113133,226727.27752451476,237320.19136235001,0.0,49936072.98066743,785101.77424676,1027565.2450858142,0.0
2022-02-23,5722707.5442615235,201833.54030991907,321531.91542856034,0.0,30579558.130561385,432398.34324950364,518550.52618910896,0.0,13467497.132069945,257646.36820333806,247016.49972671497,0.0,49769762.80689286,891878.2517627608,1087098.9413443843,0.0
2022-02-24,5676905.203838666,224014.3477711792,345153.4483901574,0.0,30500959.88319233,477700.2807597948,551846.8360478722,0.0,13427327.21456858,286684.34252957784,258148.44290184163,0.0,49605192.30159958,988398.9710605519,1155148.7273398712,0.0
2022-02-25,5634853.971080617,239789.55429978177,371429.47461960407,0.0,30422940.11737257,518830.1574567319,588736.7251706958,0.0,13387284.956783088,314256.4940881581,270618.54912875214,0.0,49445079.045236275,1072876.205844672,1230784.748919052,0.0
2022-02-26,5594440.118453715,252086.86001230907,399546.02153397875,0.0,30346447.800998423,555203.2543878232,628855.944613751,0.0,13344139.049528731,343671.18237192655,284349.76809933997,0.0,49285026.96898087,1150961.2967720588,1312751.7342470698,0.0
2022-02-27,5554593.848561385,262420.0025107704,429059.1489278475,0.0,30273125.080721494,585588.3842736338,671793.5350048717,0.0,13300313.798369227,372421.96561807406,299424.23601269576,0.0,49128032.72765211,1220430.3524024785,1400276.919945415,0.0
2022-02-28,5519828.144306024,266528.5021969241,459716.35349705454,0.0,30211566.048396517,601902.5483789223,717038.4032245588,0.0,13264024.91954929,392331.7112684065,315803.3691822999,0.0,48995419.11225183,1260762.7618442527,1492558.1259039133,0.0
2022-03-01,5484605.726073509,270733.4394223086,490733.83450418484,0.0,30149618.240412638,617477.6368634717,763411.1227238866,0.0,13229664.936395202,409438.78912752296,333056.2744772719,0.0,48863888.902881354,1297649.8654133033,1587201.2317053434,0.0
2022-03-02,5432310.39524603,291640.75949452,522121.84525945253,0.0,30048979.296026256,670682.9930038035,810844.7109699354,0.0,13171298.217767589,449817.72724940185,351044.0549830066,0.0,48652587.90903988,1412141.4797477254,1684010.6112123944,0.0
2022-03-03,5382374.004472327,307732.66455770505,555966.3309699703,0.0,29958744.519581106,709305.3045844878,862457.1758344015,0.0,13121087.438042505,480192.47634143056,370880.08561606286,0.0,48462205.96209594,1497230.4454836235,1789303.5924204346,0.0
2022-03-04,5318577.836127177,335842.0814879919,591653.0823848336,0.0,29834113.805460278,779375.9643039753,917017.2302357419,0.0,13051622.838470586,528462.2374770419,392074.92405237124,0.0,48204314.48005804,1643680.283269009,1900745.2366729467,0.0
2022-03-05,5253255.101539101,362142.8213019929,630675.0771589084,0.0,29721519.891611457,831866.7592667454,977120.3491217932,0.0,12984717.213090848,571962.0500781438,415480.7368310074,0.0,47959492.206241414,1765971.630646882,2023276.163111709,0.0
2022-03-06,5197028.476924896,376254.9686392438,672789.5544358629,0.0,29614554.493357066,874672.8182476056,1041279.688395324,0.0,12914413.616775002,616888.871674393,440857.51155060326,0.0,47725996.587056965,1867816.6585612423,2154926.7543817903,0.0
2022-03-07,5146458.424697076,383157.0975593383,716457.4777435891,0.0,29525264.891799044,896570.9743330543,1108671.1338678987,0.0,12854334.904332755,649561.2058340221,468263.8898332211,0.0,47526058.220828876,1929289.2777264146,2293392.501444709,0.0
2022-03-08,5091191.712085794,394111.460364421,760769.8275497884,0.0,29439206.247468382,913757.5834634107,1177543.1690682028,0.0,12804413.223781921,670645.2679539891,497101.508264088,0.0,47334811.183336094,1978514.3117818208,2435414.504882079,0.0
2022-03-09,4999222.561223542,440620.5278188684,806229.9109575921,0.0,29293262.963313725,989746.7040359478,1247497.3326503248,0.0,12712075.731323242,733277.2950921976,526806.973584559,0.0,47004561.25586051,2163644.526947014,2580534.2171924757,0.0
2022-03-10,4914697.71077833,474098.96184150985,857276.3273801627,0.0,29154202.449976977,1052895.727600964,1323408.822422057,0.0,12621031.766191166,791757.9849277721,559370.2488810618,0.0,46689931.926946476,2318752.674370246,2740055.3986832816,0.0
2022-03-11,4843408.092415231,490412.5916113212,912252.3159734505,0.0,29029025.494089086,1097299.382210084,1404182.1237008267,0.0,12548222.61743557,829359.601651239,594577.7809131896,0.0,46420656.203939885,2417071.5754726445,2911012.220587467,0.0
2022-03-12,4748477.353995099,528603.0176599061,968992.6283449985,0.0,28861196.40470759,1181073.533486647,1488237.0618057596,0.0,12441886.506340137,898859.3407719795,631414.1528878831,0.0,46051560.26504283,2608535.8919185326,3088643.8430386414,0.0
2022-03-13,4661808.317136824,554041.6404524178,1030223.0424107617,0.0,28715504.59001662,1236177.4302072553,1578824.9797761226,0.0,12339514.577104576,961243.0924149245,671402.3304804987,0.0,45716827.48425802,2751462.1630745977,3280450.352667383,0.0
2022-03-14,4587018.432348878,564727.4353958656,1094327.1322552601,0.0,28586805.7149155,1270167.7035000531,1673533.581584444,0.0,12249636.588756979,1008338.423979008,714184.9872640127,0.0,45423460.736021355,2843233.5628749267,3482045.701103717,0.0
2022-03-15,4490888.068010154,595738.5059713824,1159446.426018467,0.0,28430956.382823423,1328960.7841095487,1770589.8330670262,0.0,12156698.5136933,1056447.1796280157,759014.306678685,0.0,45078542.96452688,2981146.4697089465,3689050.565764178,0.0
2022-03-16,4387281.300140247,630675.1927249596,1228116.5071347973,0.0,28264012.33198876,1394454.0390284562,1872040.6289827835,0.0,12044969.585226692,1121261.715005871,805928.6997674363,0.0,44696263.2173557,3146390.946759287,3906085.835885017,0.0
2022-03-17,4236020.882675921,709241.7936343396,1300810.3236897432,0.0,27998754.535133675,1553332.3537890944,1978420.1110772314,0.0,11859701.22872553,1256739.1526855892,855719.6185888809,0.0,44094476.64653513,3519313.300109023,4134950.053355855,0.0
2022-03-18,4140157.9342943695,722953.5694300472,1382961.496275587,0.0,27830424.63568906,1602627.7684245994,2097454.5958863404,0.0,11737551.826818475,1322843.673356681,911764.4998248448,0.0,43708134.396801904,3648425.0112113273,4392180.591986772,0.0
2022-03-19,4047845.7417757474,731811.3732512912,1466415.884972965,0.0,27680111.908668492,1630409.6636453576,2219985.42768615,0.0,11620808.6493176,1380649.1770355601,970702.1736468412,0.0,43348766.29976184,3742870.2139322087,4657103.486305957,0.0
2022-03-20,3967498.821200612,728013.9515948799,1550560.2272045116,0.0,27554464.83580692,1631832.661562793,2344209.5026302845,0.0,11515380.160185834,1424660.0165378533,1032119.8232763138,0.0,43037343.81719337,3784506.6296955263,4926889.55311111,0.0
2022-03-21,3916227.6223366344,696036.2076455199,1633809.170017849,0.0,27476933.88332007,1585642.5506530812,2467930.566026845,0.0,11459647.759302216,1417169.3357440364,1095342.9049537494,0.0,42852809.26495892,3698848.0940426374,5197082.640998444,0.0
2022-03-22,3818078.6681867237,715349.6816898299,1712644.6501234497,0.0,27337969.536150206,1605338.2189488753,2587199.2449009167,0.0,11369021.473826984,1445248.2076283225,1157890.3185446945,0.0,42525069.678163916,3765936.108267028,5457734.213569061,0.0
2022-03-23,3692177.891437341,760394.9714786012,1793500.1370840613,0.0,27144214.53237471,1678786.1467761188,2707506.320849169,0.0,11225258.925419707,1525428.293662163,1221472.7809181307,0.0,42061651.34923176,3964609.411916883,5722479.238851361,0.0
2022-03-24,3599566.3921227613,766924.6000437761,1879582.0078334662,0.0,26982123.063978955,1715075.8965937009,2833308.039427341,0.0,11112985.289324297,1570588.735566379,1288585.9751093239,0.0,41694674.745426014,4052589.232203856,6001476.022370131,0.0
2022-03-25,3524132.3021619287,755891.025038304,1966049.6727997707,0.0,26847017.604176093,1721996.5971764238,2961492.7986474815,0.0,11014136.219199844,1600492.476259193,1357531.3045409634,0.0,41385286.125537865,4078380.098473921,6285073.775988216,0.0
2022-03-26,3447212.5505259275,748154.6469085161,2050705.8025655597,0.0,26721719.06816933,1719176.8796107806,3089611.0522198873,0.0,10912300.875722548,1632291.8373987516,1427567.2868787,0.0,41081232.4944178,4099623.3639180483,6567884.141664147,0.0
2022-03-27,3377129.079538755,734972.3160449516,2133971.6044162964,0.0,26606957.123430427,1706695.1986030857,3216854.677966483,0.0,10811855.712156942,1661524.8292036115,1498779.4586394466,0.0,40795941.91512612,4103192.3438516483,6849605.7410222255,0.0
2022-03-28,3335308.937560837,695590.7765393326,2215173.285899834,0.0,26543238.39682026,1644842.4971190295,3342426.1060607065,0.0,10764429.60945014,1636691.637401838,1571038.7531480228,0.0,40642976.943831235,3977124.9110602,7128638.145108564,0.0
2022-03-29,3247063.803990336,707962.929471916,2291046.266537751,0.0,26409742.527350564,1658528.56985815,3462235.9027912826,0.0,10674439.80321588,1655975.4388065499,1641744.7579775709,0.0,40331246.134556785,4022466.938136616,7395026.9273066055,0.0
2022-03-30,3149338.0353230247,728648.5632879266,2368086.401389052,0.0,26246823.70686452,1701100.6985599236,3582582.5945755527,0.0,10547531.527005767,1711605.6177438356,1713022.8552503972,0.0,39943693.269193314,4141354.8795916857,7663691.851215003,0.0
2022-03-31,3083531.46732997,715214.4928769358,2447327.0397930974,0.0,26122106.6198374,1702539.34057945,3705861.0395831484,0.0,10455698.64128202,1729846.5480921315,1786614.8106258493,0.0,39661336.72844939,4147600.3815485174,7939802.890002095,0.0
2022-04-01,3028580.1025289358,693000.6812673188,2524492.2162037487,0.0,26017764.925035316,1684099.5753113555,3828642.4996533273,0.0,10374503.71533515,1736941.9137837093,1860714.3708811423,0.0,39420848.7428994,4114042.170362384,8213849.086738218,0.0
2022-04-02,2979342.5636099544,668235.5961089039,2598494.8402811447,0.0,25925335.137533583,1655892.310560513,3949279.551905903,0.0,10293143.287189554,1744232.7019220912,1934784.0108883546,0.0,39197820.98833309,4068360.608591508,8482558.403075403,0.0
2022-04-03,2937256.0378113603,639785.1465952909,2669031.8155933516,0.0,25848043.535293113,1615491.2487839905,4066972.2159228963,0.0,10220633.207243996,1742693.5322298307,2008833.2605261733,0.0,39005932.78034847,3997969.927609112,8744837.292042421,0.0
2022-04-04,2916830.196889327,593583.0032708795,2735659.7998397965,0.0,25812990.396372728,1536793.4751349194,4180723.1284923526,0.0,10192646.373546626,1697075.2426827988,2082438.3837705743,0.0,38922466.96680868,3827451.7210885976,8998821.312102724,0.0
2022-04-05,2860693.495888526,589200.1278620196,2796179.3762494572,0.0,25717401.01201519,1525732.616698721,4287373.371286089,0.0,10123371.56546548,1695302.6310340245,2153485.803500496,0.0,38701466.0733692,3810235.375594765,9237038.551036041,0.0
2022-04-06,2807273.3927697735,582951.1118792671,2855848.4953509625,0.0,25615294.87887162,1522639.8095127272,4392572.3116156515,0.0,10038839.994482983,1709227.1047443913,2224092.9007726265,0.0,38461408.266124375,3814818.0261363853,9472513.707739241,0.0
2022-04-07,2771835.6352465283,559799.2228943588,2914438.141859116,0.0,25535622.7404297,1497895.7053231709,4496988.55424713,0.0,9976551.458986847,1700593.2037166604,2295015.337296494,0.0,38284009.83466308,3758288.13193419,9706442.03340274,0.0
2022-04-08,2740448.825955824,535783.320032564,2969840.8540116153,0.0,25467767.683200937,1463910.3617813478,4598828.955017718,0.0,9919036.53567333,1687954.7299382607,2365168.734388411,0.0,38127253.04483009,3687648.4117521727,9933838.543417744,0.0
2022-04-09,2713567.030225882,510541.4050284935,3021964.564745628,0.0,25413469.827976026,1419697.8017534958,4697339.37027048,0.0,9864390.379345272,1673404.9029012243,2434364.7177535053,0.0,37991427.237547174,3603644.1096832138,10153668.652769614,0.0
2022-04-10,2692476.85304961,482923.7293999318,3070672.4175504614,0.0,25368955.52482738,1369863.8842079556,4791687.590964668,0.0,9816282.20293404,1653361.4675619656,2502516.3295039968,0.0,37877714.58081103,3506149.081169853,10364876.338019127,0.0
2022-04-11,2684927.215137362,445461.26322494034,3115684.5216377005,0.0,25353023.962782204,1296055.1818186953,4881427.855399106,0.0,9800659.78458156,1602135.1171189912,2569365.098299451,0.0,37838610.96250112,3343651.5621626265,10566477.475336257,0.0
2022-04-12,2650864.6377455504,439419.6053218228,3155788.7569326297,0.0,25283475.1020592,1282438.6017277436,4964593.2962130625,0.0,9746427.610073058,1592311.6314972797,2633420.7584296656,0.0,37680767.34987781,3314169.838546846,10753802.811575357,0.0
2022-04-13,2624113.5815302134,427022.15465659497,3194937.263813195,0.0,25223006.068540264,1261288.197784341,5046212.7336754,0.0,9692046.713865206,1583428.6731854102,2696684.6129493867,0.0,37539166.36393568,3271739.0256263465,10937834.610437982,0.0
2022-04-14,2608764.267849279,404968.3853245206,3232340.3468262036,0.0,25181644.13220864,1223194.2773682405,5125668.590423123,0.0,9655030.136929953,1557924.0968725106,2759205.7661975394,0.0,37445438.53698787,3186086.7595652714,11117214.703446867,0.0
2022-04-15,2598900.9695834103,380372.3371589555,3266799.6932576373,0.0,25152091.47516076,1176850.1523466764,5201565.372492571,0.0,9624224.165760942,1527745.74022263,2820190.094016432,0.0,37375216.61050511,3084968.229728262,11288555.15976664,0.0
2022-04-16,2593550.9680496985,354509.79501408606,3298012.2369362186,0.0,25132855.30202322,1124415.5897019024,5273236.108274883,0.0,9597371.116231024,1495367.944691944,2879420.939077036,0.0,37323777.38630395,2974293.3294079322,11450669.284288138,0.0
2022-04-17,2591142.0292343795,329095.0706373253,3325835.9001282984,0.0,25121301.482564595,1069009.0957566444,5340196.421678766,0.0,9575586.22092641,1459772.2833467305,2936801.495726864,0.0,37288029.73272538,2857876.4497407004,11602833.817533929,0.0
2022-04-18,2595738.208735021,299991.18680765963,3350343.604457323,0.0,25126779.46467299,1001504.3408088429,5402223.194518173,0.0,9575783.228405043,1404190.2137460874,2992186.5578488726,0.0,37298300.90181305,2705685.74136259,11744753.356824368,0.0
2022-04-19,2585844.9267573073,289137.2884567022,3371090.784785994,0.0,25102109.58064558,970060.4805217088,5458336.938832716,0.0,9550625.161194287,1376908.0834862753,3044626.7553194407,0.0,37238579.66859718,2636105.852464686,11874054.478938151,0.0
2022-04-20,2579860.380681237,275835.12739961443,3390377.4919191515,0.0,25081216.265339743,937730.460638407,5511560.274021855,0.0,9525593.294970885,1351071.4954789341,3095495.2095501847,0.0,37186669.94099186,2564637.0835169554,11997432.97549119,0.0
2022-04-21,2578912.268140833,259255.7364746626,3407904.995384508,0.0,25068103.066709854,900569.8324054192,5561834.100884733,0.0,9508816.771018635,1318474.0636959453,3144869.1652854225,0.0,37155832.10586932,2478299.632576027,12114608.261554662,0.0
2022-04-22,2580183.7931177556,242616.7694153298,3423272.437466918,0.0,25060530.23721428,861204.5363157694,5608772.226469959,0.0,9494681.116845062,1285047.3086385399,3192431.5745164007,0.0,37135395.14717709,2388868.614369639,12224476.238453278,0.0
2022-04-23,2582672.1553050904,226917.67323841358,3436483.1714564995,0.0,25057175.09834663,821123.5598015606,5652208.341851818,0.0,9481256.274717644,1252752.0378238899,3238151.6874584686,0.0,37121103.52836937,2300793.270863864,12326843.200766787,0.0
2022-04-24,2587631.571162373,210775.96408361188,3447665.464754019,0.0,25058302.140055887,780104.3043380311,5692100.555606089,0.0,9472079.033154937,1217987.9400083432,3282093.026836723,0.0,37118012.744373195,2208868.208429986,12421859.047196832,0.0
2022-04-25,2596851.898486143,192446.96857316038,3456774.1329407003,0.0,25071242.64283392,730875.6470779745,5728388.710088115,0.0,9477657.49828912,1170356.5188879427,3324145.98282294,0.0,37145752.03960918,2093679.1345390775,12509308.825851755,0.0
2022-04-26,2597569.7691508466,184957.09750151532,3463546.1333476417,0.0,25063939.58638436,706157.9683705026,5760409.445245147,0.0,9466488.228203233,1141969.4059813214,3363702.3658154467,0.0,37127997.58373844,2033084.471853339,12587657.944408234,0.0
2022-04-27,2600663.4998175846,176061.4603138259,3469348.039868593,0.0,25059089.633610584,681198.8569957509,5790218.509393672,0.0,9454421.74003231,1116039.874494218,3401698.385473473,0.0,37114174.87346048,1973300.1918037948,12661264.93473574,0.0
2022-04-28,2607414.2400169275,164649.77777459766,3474008.9822084787,0.0,25061714.726157553,650985.3518651036,5817806.921977351,0.0,9450913.231959676,1082986.9605184956,3438259.8075218285,0.0,37120042.198134154,1898622.0901581969,12730075.711707659,0.0
2022-04-29,2615513.28492797,153339.55555277294,3477220.159519261,0.0,25068280.76076744,619476.5676603,5842749.671572268,0.0,9449347.530997286,1049760.586413608,3473051.882589107,0.0,37133141.57669269,1822576.7096266807,12793021.713680636,0.0
2022-04-30,2625044.385725566,142027.11110867633,3479001.5031657615,0.0,25079148.509125303,586406.012544495,5864952.478330212,0.0,9449651.790410232,1016433.0782657547,3506075.131324014,0.0,37153844.6852611,1744866.201918926,12850029.112819986,0.0
2022-05-01,2635157.393241395,131555.7222200918,3479359.8845385173,0.0,25092574.271516956,553633.3135033019,5884299.414979754,0.0,9452592.166066851,982234.2905089986,3537333.5434241504,0.0,37180323.8308252,1667423.3262323923,12900992.842942422,0.0
2022-05-02,2647784.1926640873,119881.25694258031,3478407.5503933365,0.0,25112884.768591855,516792.74848252785,5900829.48292563,0.0,9464075.833783973,941290.0445645666,3566794.121651462,0.0,37224744.795039915,1577964.0499896747,12946031.154970428,0.0
