Date,S,I,R,V
2021-07-14,13933696.584262919,4732.927406476337,33730.48833061707,0.0
2021-07-15,13933507.236704571,4863.746890965473,33789.016404474845,0.0
2021-07-16,13933303.181786593,5003.2870401991295,33853.53117321881,0.0
2021-07-17,13933073.44944246,5162.129262269571,33924.42129528227,0.0
2021-07-18,13932860.071548935,5297.347057680631,34002.5813933948,0.0
2021-07-19,13932721.084455902,5352.074398911961,34086.8411451965,0.0
2021-07-20,13932561.518661628,5425.174827764187,34173.30651061829,0.0
2021-07-21,13932302.38519418,5594.766436031507,34262.84836979788,0.0
2021-07-22,13932064.69943603,5735.217647101994,34360.082916878404,0.0
2021-07-23,13931815.499850614,5880.927200041098,34463.57294935491,0.0
2021-07-24,13931538.81771536,6047.642694439126,34573.53959021011,0.0
2021-07-25,13931339.68541331,6129.355845106048,34690.958741592134,0.0
2021-07-26,13931153.140207019,6195.1467645409575,34811.71302844926,0.0
2021-07-27,13930989.19877216,6235.779719842992,34935.02150800498,0.0
2021-07-28,13930968.8738797,6131.462293290528,35059.66382701742,0.0
2021-07-29,13920715.172198836,16266.15210321258,35178.67569796028,0.0
2021-07-30,13920396.065577326,15980.376802258379,35783.55762042468,0.0
2021-07-31,13920164.983365428,15623.318715749976,36371.69791883096,0.0
2021-08-01,13919936.841855021,15283.399417393977,36939.75872759281,0.0
2021-08-02,13919798.54064866,14872.796245359066,37488.663105989755,0.0
2021-08-03,13919638.98396419,14505.90202558183,38015.11401023704,0.0
2021-08-04,13919352.05953424,14286.618728353902,38521.32173741378,0.0
2021-08-05,13919042.666142927,14102.861029392914,39014.4728276877,0.0
2021-08-06,13918748.738507066,13914.923699982055,39496.33779296012,0.0
2021-08-07,13918359.220196031,13834.007362382916,39966.77244159446,0.0
2021-08-08,13918054.054058239,13674.975008988537,40430.97093278087,0.0
2021-08-09,13917829.208912903,13445.576208557086,40885.21487854842,0.0
2021-08-10,13917623.634987297,13210.188550546345,41326.17646216641,0.0
2021-08-11,13917232.265869608,13174.09950012012,41753.634630281806,0.0
2021-08-12,13916903.034042759,13079.742724114356,42177.22323313616,0.0
2021-08-13,13916544.920158925,13020.915073356868,42594.16476772797,0.0
2021-08-14,13916221.890982764,12931.911149835738,43006.19786741046,0.0
2021-08-15,13915928.921972102,12819.179414643622,43411.89861326553,0.0
2021-08-16,13915719.981465168,12629.858802740728,43810.15973210209,0.0
2021-08-17,13915586.032263828,12376.625580209173,44197.342155973136,0.0
2021-08-18,13915329.018974608,12260.547552359132,44570.43347304331,0.0
2021-08-19,13914998.871141974,12225.041269845893,44936.08758819134,0.0
2021-08-20,13914662.551579915,12199.23928889329,45298.20913120298,0.0
2021-08-21,13914344.04262557,12158.675803026412,45657.28157141384,0.0
2021-08-22,13914138.329033427,12009.059364481143,46012.611602102035,0.0
2021-08-23,13913994.392091438,11806.624514986048,46358.98339358662,0.0
2021-08-24,13913859.187008407,11606.906538266718,46693.906453338015,0.0
2021-08-25,13913525.656540673,11616.775024429915,47017.56843490813,0.0
2021-08-26,13913253.744382847,11566.16982325728,47340.08579390622,0.0
2021-08-27,13913004.444811817,11496.993671740931,47658.56151645304,0.0
2021-08-28,13912761.7376194,11426.137975497366,47972.12440511434,0.0
2021-08-29,13912549.598241426,11329.683352673492,48280.71840591264,0.0
2021-08-30,13912387.001833456,11189.858551745165,48583.1396148114,0.0
2021-08-31,13912247.91753153,11034.745341261398,48877.33712722111,0.0
2021-09-01,13911931.304217165,11066.07756488085,49162.61821796555,0.0
2021-09-02,13911686.117308255,11025.90584176657,49447.97684999001,0.0
2021-09-03,13911484.357192505,10945.662361361774,49729.98044614485,0.0
2021-09-04,13911283.007094735,10870.270568016409,50006.72233725949,0.0
2021-09-05,13911160.040706422,10721.497580751622,50278.46171283798,0.0
2021-09-06,13911055.433014987,10562.865696875544,50541.701288149874,0.0
2021-09-07,13910917.141521428,10446.848143425517,50796.010335159146,0.0
2021-09-08,13910686.121573104,10430.399432541093,51043.478994367775,0.0
2021-09-09,13910425.338968076,10445.74025977912,51288.92077215791,0.0
2021-09-10,13910189.783571936,10436.344727309723,51533.87170076651,0.0
2021-09-11,13909995.45293044,10387.400180398856,51777.14688917355,0.0
2021-09-12,13909858.338664886,10284.804971739712,52016.856363386825,0.0
2021-09-13,13909749.422946703,10160.134333096206,52250.442720213396,0.0
2021-09-14,13909652.675160304,10030.44788510759,52476.87695460095,0.0
2021-09-15,13909437.059545077,10026.986386622424,52695.95406831311,0.0
2021-09-16,13909265.53931542,9980.691040064548,52913.76964452942,0.0
2021-09-17,13909041.108163642,9990.61787014145,53128.27396622987,0.0
2021-09-18,13908749.749533473,10068.068212374661,53342.182254165506,0.0
